sale_id,store_id,product_id,customer_id,quantity,price,discount,sale_date
489,11,37,C905,3,106,5,2021-02-15 17:11:37
490,13,62,C1378,5,356,20,2023-01-13 06:13:26
491,6,61,C1462,3,149,0,2023-07-20 16:14:43
492,11,98,C1991,4,487,15,2023-07-08 19:31:35
493,9,14,C1870,5,50,5,2021-06-11 14:26:18
494,8,98,C493,1,217,10,2023-06-26 08:27:48
495,5,55,C582,4,222,15,2023-04-06 02:12:45
496,2,56,C813,4,337,15,2021-04-05 04:16:51
497,5,69,C1796,4,149,5,2021-08-29 10:21:27
498,6,2,C1961,1,106,0,2021-05-22 08:26:48
499,5,67,C500,5,50,0,2023-07-10 03:09:46
500,10,6,C751,5,364,0,2023-01-01 23:50:53
501,5,28,C810,1,471,5,2022-06-17 14:09:23
502,11,14,C102,3,344,20,2023-07-26 03:43:00
503,9,46,C1585,2,403,10,2021-05-28 02:06:58
504,3,14,C1089,3,106,0,2023-08-31 03:07:49
505,4,23,C407,4,159,15,2022-05-05 08:30:50
506,7,47,C1522,1,157,15,2022-09-08 19:18:11
507,14,88,C660,1,322,10,2023-05-19 04:44:18
508,13,63,C644,2,493,20,2021-02-14 20:07:52
509,6,36,C261,4,358,10,2022-08-26 15:47:41
510,9,14,C1405,2,62,10,2021-10-21 18:25:39
511,12,53,C1718,1,384,10,2021-11-29 04:02:02
512,9,71,C1618,1,57,5,2022-03-26 04:20:07
513,5,54,C855,5,461,15,2023-07-07 04:37:55
514,7,26,C718,1,138,15,2022-10-26 20:34:11
515,13,9,C1852,5,136,20,2023-10-31 08:30:25
516,9,20,C687,3,322,5,2021-11-26 22:34:47
517,14,33,C1726,1,388,0,2021-08-10 01:20:04
518,6,82,C518,4,310,15,2023-10-03 07:07:15
519,1,22,C1621,4,305,5,2022-10-02 20:01:29
520,12,96,C912,5,318,0,2022-01-19 18:40:19
521,7,15,C1133,5,272,5,2021-03-23 17:10:25
522,13,64,C82,5,477,10,2023-09-14 13:27:44
523,5,41,C96,3,487,5,2022-05-16 04:14:42
524,4,71,C889,1,391,5,2022-04-07 03:57:18
525,6,68,C536,5,299,10,2022-06-21 13:02:20
526,15,44,C966,3,322,10,2021-01-03 04:27:04
527,12,38,C727,1,152,5,2023-05-14 05:08:28
528,14,2,C1366,1,153,10,2023-01-11 04:20:12
529,9,79,C1505,2,426,15,2023-11-11 00:52:20
530,14,43,C1675,1,300,5,2023-10-30 22:23:26
531,15,34,C868,5,122,15,2021-02-19 22:32:33
532,10,35,C1712,4,391,0,2023-08-29 04:20:13
533,3,16,C185,2,53,5,2023-05-15 05:30:02
534,12,40,C792,3,475,15,2022-10-11 06:15:59
535,11,35,C1326,3,187,15,2023-08-21 14:11:53
536,12,63,C1313,2,159,15,2023-09-16 15:33:12
537,4,26,C1436,4,157,5,2023-01-19 04:55:35
538,2,43,C1020,3,308,0,2023-09-18 05:30:35
539,3,57,C1306,1,358,5,2023-09-14 02:36:57
540,15,16,C1703,2,253,5,2022-12-19 19:59:43
541,5,37,C1224,5,157,20,2022-10-26 20:36:28
542,7,96,C320,1,31,10,2022-01-17 12:48:17
543,4,94,C1666,5,299,5,2021-06-15 15:00:01
544,6,28,C463,4,401,20,2021-11-22 06:20:54
545,4,84,C1944,3,240,15,2021-09-30 22:33:44
546,2,47,C1641,1,60,0,2021-05-29 11:54:22
547,10,84,C1472,5,57,5,2022-05-03 14:51:55
548,14,28,C148,4,487,20,2021-03-21 20:16:32
549,8,17,C1566,5,216,15,2022-09-11 18:45:33
550,7,37,C1941,3,322,20,2022-04-05 14:43:41
551,12,34,C295,5,259,5,2022-10-31 05:16:41
552,7,77,C831,4,477,10,2022-03-09 22:45:41
553,5,20,C1477,4,109,10,2023-09-14 13:08:16
554,12,18,C1372,2,60,5,2022-08-29 04:40:55
555,1,6,C1124,2,306,0,2022-08-05 00:31:10
556,12,50,C966,2,106,0,2021-12-07 14:10:38
557,1,87,C1291,3,152,20,2022-09-12 01:26:02
558,6,27,C482,1,437,5,2022-01-09 18:27:09
559,12,82,C76,2,471,10,2021-07-06 17:18:49
560,3,55,C763,3,253,10,2022-07-01 03:40:26
561,12,86,C770,3,369,5,2022-12-31 14:24:17
562,2,99,C451,5,74,15,2022-06-09 12:49:43
563,10,64,C53,1,335,15,2023-03-18 05:48:18
564,10,79,C328,3,384,0,2021-09-19 03:43:20
565,13,18,C1326,5,245,20,2021-05-30 17:25:29
566,5,64,C1283,3,306,15,2023-01-11 23:03:27
567,8,5,C1133,4,240,20,2022-05-01 13:04:14
568,3,44,C1711,4,461,5,2022-12-18 07:26:58
569,14,22,C1321,2,136,10,2021-07-16 05:21:40
570,5,11,C881,5,299,10,2022-08-05 20:49:12
571,3,5,C1698,3,308,15,2022-10-26 10:56:57
572,8,26,C750,5,477,5,2023-10-23 04:30:09
573,5,86,C761,4,116,5,2022-06-04 05:27:12
574,4,32,C1647,2,250,20,2021-01-18 11:07:13
575,14,29,C656,5,384,5,2022-03-01 16:48:22
576,9,62,C4,2,305,10,2023-08-11 22:17:31
577,9,35,C559,2,119,5,2022-11-23 19:00:35
578,6,17,C72,5,335,20,2022-07-05 16:11:08
579,11,81,C1839,3,337,15,2022-05-04 22:44:44
580,6,87,C1301,1,353,20,2023-01-01 07:37:47
581,2,95,C784,1,240,10,2022-10-14 21:16:19
582,3,72,C1703,5,286,15,2022-02-23 11:33:08
583,5,15,C1174,4,401,15,2022-12-03 10:44:34
584,10,41,C1159,4,120,0,2023-03-22 21:28:07
585,10,17,C515,4,187,5,2023-10-29 19:20:11
586,11,31,C806,3,369,15,2023-02-14 22:21:25
587,8,58,C1505,2,318,15,2021-07-21 10:40:40
588,13,38,C378,3,337,0,2022-05-26 03:05:25
589,15,92,C1201,3,403,20,2021-06-03 08:37:15
590,9,67,C116,5,136,15,2023-08-25 09:52:13
591,5,25,C973,1,164,15,2022-09-05 02:49:14
592,4,58,C804,1,384,0,2023-07-15 22:26:12
593,12,74,C1090,3,461,0,2023-09-29 22:09:14
594,15,92,C1935,2,227,5,2021-04-20 15:50:49
595,12,7,C545,4,477,5,2022-09-03 03:15:40
596,4,96,C998,2,250,10,2023-09-21 02:39:05
597,4,89,C816,3,240,5,2023-08-20 00:36:52
598,2,60,C1123,1,120,5,2022-05-28 20:22:19
599,4,86,C959,5,412,5,2022-03-15 11:54:31
600,3,10,C1310,3,136,20,2023-06-05 14:08:11
601,13,26,C1975,2,158,5,2022-11-27 02:03:25
602,2,51,C624,4,299,5,2021-12-02 18:41:47
603,1,68,C570,1,38,5,2022-10-18 08:58:30
604,2,59,C1346,1,356,5,2023-02-26 04:27:07
605,10,16,C1411,1,22,15,2021-12-05 07:34:03
606,10,6,C1359,4,74,10,2022-01-06 05:00:10
607,15,94,C1420,2,306,15,2022-08-11 09:39:47
608,10,50,C747,4,163,15,2021-12-25 14:04:46
609,2,54,C466,1,152,10,2023-03-30 13:28:50
610,1,33,C1001,5,163,15,2021-12-23 17:01:48
611,8,77,C1676,3,401,10,2022-08-19 04:40:50
612,15,32,C104,1,461,0,2021-01-02 20:59:32
613,6,51,C235,2,353,5,2021-08-15 03:56:40
614,1,54,C1107,4,318,20,2022-01-27 14:07:14
615,5,92,C38,2,227,10,2021-07-29 15:14:19
616,11,76,C737,2,286,10,2022-03-21 02:09:36
617,13,40,C624,4,72,0,2021-09-01 04:51:21
618,10,3,C186,2,240,10,2022-03-28 13:03:33
619,7,31,C837,2,190,5,2021-08-13 06:45:18
620,8,32,C900,2,450,0,2022-09-10 22:11:58
621,3,46,C302,2,437,5,2021-07-13 16:31:48
622,6,39,C1905,5,397,20,2023-01-13 23:03:51
623,13,89,C247,3,337,5,2023-10-28 08:56:14
624,8,86,C352,4,306,0,2021-10-30 16:24:25
625,2,82,C267,2,356,5,2021-01-22 04:48:00
626,8,3,C1368,5,39,15,2023-11-10 19:20:03
627,12,9,C804,4,450,15,2022-10-06 14:44:01
628,4,86,C1084,4,21,5,2022-08-15 17:55:02
629,12,7,C1149,1,471,5,2023-08-05 17:16:16
630,11,11,C509,1,322,5,2022-09-23 18:27:21
631,4,14,C1518,3,477,5,2022-09-03 02:38:07
632,8,65,C1974,3,53,20,2022-03-22 20:52:53
633,3,79,C144,1,136,20,2021-01-11 13:38:21
634,11,10,C732,3,461,5,2022-03-17 22:51:53
635,10,16,C1190,3,136,20,2021-06-13 02:47:38
636,12,7,C188,4,176,0,2021-12-08 20:30:54
637,6,19,C1417,5,401,15,2023-07-31 19:04:37
638,3,89,C1964,1,461,0,2022-08-13 07:41:47
639,7,25,C1773,1,253,5,2022-01-23 07:47:02
640,14,98,C1757,5,39,10,2023-04-28 01:09:21
641,5,28,C1033,4,38,0,2022-07-18 00:10:11
642,11,50,C96,1,63,5,2023-07-21 15:03:50
643,5,68,C1511,3,55,20,2021-05-26 10:44:31
644,9,86,C1298,1,426,5,2023-08-12 05:55:25
645,11,80,C1385,4,337,10,2023-04-27 07:34:10
646,3,28,C448,4,403,20,2022-11-12 01:16:45
647,13,38,C921,3,53,20,2021-01-14 20:08:23
648,4,51,C1877,4,403,15,2023-08-26 15:52:05
649,8,21,C1595,3,493,15,2022-08-14 13:39:41
650,15,8,C1591,3,318,20,2021-11-11 23:31:50
651,5,58,C127,4,149,20,2022-09-23 00:39:05
652,7,82,C1170,1,180,5,2023-01-29 16:36:35
653,13,52,C255,1,227,0,2022-03-07 19:51:31
654,7,27,C1028,5,180,10,2022-10-09 13:49:38
655,11,13,C318,3,39,0,2022-07-24 05:00:56
656,9,45,C822,3,475,15,2021-04-11 10:55:18
657,7,89,C1155,5,136,15,2021-07-24 02:07:19
658,8,82,C412,2,493,0,2022-06-09 11:41:07
659,6,42,C1129,3,217,5,2021-04-25 00:28:38
660,5,69,C1532,4,272,5,2023-03-11 13:51:05
661,14,39,C1599,2,450,0,2021-02-26 21:28:45
662,14,25,C1135,3,477,15,2022-02-25 17:19:37
663,9,6,C1247,4,149,15,2021-07-28 03:13:50
664,10,20,C537,4,358,10,2021-12-19 17:50:23
665,4,92,C725,2,250,5,2021-11-29 16:18:28
666,12,4,C1703,3,300,0,2021-05-23 19:51:45
667,1,96,C632,2,57,15,2022-05-31 08:53:23
668,6,62,C956,2,240,20,2022-10-25 12:44:29
669,7,36,C1902,4,136,0,2023-11-06 08:33:46
670,13,1,C1526,2,63,10,2021-08-04 13:36:35
671,15,31,C1676,1,149,5,2022-03-22 18:53:02
672,8,44,C1674,2,194,15,2023-06-21 00:01:33
673,8,78,C721,4,152,0,2023-08-03 16:46:45
674,12,65,C207,2,72,5,2021-09-16 14:45:12
675,15,29,C1769,5,74,20,2021-07-14 09:07:53
676,3,64,C816,5,497,20,2022-06-28 17:57:43
677,6,5,C1622,4,122,15,2021-05-06 17:51:11
678,9,56,C788,3,109,5,2022-12-04 12:42:21
679,6,23,C1242,1,136,20,2023-05-17 18:27:21
680,12,23,C1222,1,194,5,2023-03-25 01:47:35
681,8,33,C145,1,164,10,2023-06-11 09:43:17
682,4,53,C1444,3,57,20,2021-09-28 10:16:01
683,13,26,C462,4,116,10,2021-05-27 15:45:22
684,5,77,C1589,4,62,15,2023-05-10 08:29:31
685,13,41,C776,5,116,15,2023-03-15 00:43:59
686,5,73,C411,4,358,0,2023-04-24 00:44:21
687,7,21,C1368,3,497,0,2021-04-05 23:49:01
688,1,40,C508,3,497,5,2021-01-20 02:28:45
689,5,87,C1074,4,159,0,2021-08-06 14:16:10
690,3,1,C1574,4,299,10,2022-08-08 18:21:41
691,14,20,C1084,3,240,5,2021-12-10 04:43:46
692,10,46,C1215,4,356,20,2021-09-11 04:39:52
693,10,7,C1919,1,493,5,2022-12-20 06:30:32
694,9,16,C1707,3,122,5,2022-10-10 07:55:57
695,11,18,C1826,5,356,15,2023-06-07 00:26:07
696,8,47,C242,2,55,15,2022-09-10 03:39:46
697,11,36,C228,3,493,0,2023-01-30 13:37:08
698,3,29,C690,2,39,20,2022-03-24 20:50:50
699,15,80,C743,3,159,20,2021-12-19 02:38:27
700,15,48,C988,3,31,0,2023-01-10 01:39:13
701,9,39,C286,4,136,10,2021-06-09 02:54:32
702,5,98,C1598,5,240,0,2022-10-09 05:11:31
703,14,6,C115,5,369,5,2021-12-22 10:43:56
704,14,89,C41,5,63,20,2021-03-28 06:32:19
705,5,4,C51,3,106,10,2021-02-15 21:00:41
706,10,60,C1551,4,396,0,2023-01-05 17:56:46
707,7,13,C1593,4,406,5,2022-11-12 12:44:40
708,13,67,C1582,2,57,0,2023-10-05 16:52:58
709,11,13,C23,5,471,5,2022-06-08 00:09:40
710,9,42,C1210,3,57,10,2023-04-01 08:25:47
711,11,12,C1566,5,152,20,2022-01-03 19:09:25
712,13,38,C69,2,300,10,2023-01-13 10:08:38
713,1,45,C332,5,136,20,2021-06-20 04:39:56
714,3,54,C1947,3,306,5,2023-05-13 11:38:25
715,5,69,C826,2,403,20,2023-11-01 07:30:11
716,14,56,C460,4,435,10,2023-05-05 19:02:08
717,3,37,C1324,1,227,0,2023-06-29 14:41:06
718,7,83,C1616,4,318,10,2022-01-28 08:38:43
719,11,16,C493,2,388,10,2021-03-04 14:59:57
720,14,21,C1395,4,344,5,2023-03-28 20:07:37
721,12,95,C1462,1,122,20,2023-03-20 06:30:39
722,8,20,C214,5,194,20,2022-07-22 00:01:25
723,13,78,C1803,3,216,5,2023-04-07 17:02:12
724,2,25,C911,3,471,15,2023-03-03 18:22:39
725,2,7,C479,5,152,20,2022-05-04 16:45:55
726,11,63,C687,5,325,5,2023-01-25 04:45:15
727,5,32,C1324,3,120,10,2023-08-01 09:40:29
728,10,67,C420,2,176,0,2021-06-25 02:40:17
729,9,21,C1438,2,353,20,2023-03-18 08:42:19
730,15,80,C1535,4,53,10,2023-09-20 16:12:43
731,10,6,C470,4,305,10,2021-11-15 14:18:57
732,11,71,C1244,4,158,5,2022-06-28 14:13:16
733,4,76,C494,2,384,10,2021-05-10 07:54:05
734,6,67,C1578,4,426,0,2022-09-02 16:35:27
735,7,27,C1641,1,21,5,2021-12-02 02:13:36
736,5,21,C1167,1,253,0,2022-04-28 14:30:29
737,9,7,C1421,5,300,10,2021-11-22 22:03:39
738,6,50,C1352,2,337,15,2021-08-20 01:28:58
739,9,65,C578,5,74,10,2022-03-10 00:55:36
740,1,60,C807,4,39,20,2022-02-07 06:30:04
741,9,71,C604,1,356,5,2022-07-22 18:02:17
742,5,39,C656,4,53,15,2021-10-15 20:48:21
743,1,78,C1582,3,461,0,2022-03-12 22:26:21
744,4,33,C1771,2,344,15,2021-01-16 17:33:40
745,12,1,C421,3,337,10,2023-08-30 16:51:26
746,6,12,C1965,4,31,0,2023-04-15 23:02:44
747,1,75,C909,4,62,10,2023-04-25 14:07:30
748,7,45,C592,5,422,15,2021-09-09 08:19:34
749,13,23,C1726,5,286,5,2022-07-02 11:01:08
750,8,94,C1416,5,74,5,2022-04-17 10:33:10
751,9,26,C1734,3,299,10,2021-07-12 19:28:30
752,12,1,C1364,3,318,15,2021-11-15 00:18:18
753,11,50,C48,2,396,20,2021-03-10 16:19:57
754,7,19,C1454,3,337,20,2021-01-06 03:57:50
755,8,32,C1156,5,50,15,2021-04-09 00:53:13
756,10,78,C1789,4,308,5,2023-03-03 03:46:09
757,10,59,C1964,2,305,5,2021-10-31 03:34:48
758,9,99,C1376,5,364,5,2023-04-07 10:17:49
759,2,3,C802,2,318,10,2023-02-20 02:24:41
760,2,99,C1419,3,397,10,2022-12-17 16:04:02
761,12,59,C1463,4,344,15,2022-12-17 16:27:07
762,1,15,C478,1,471,0,2023-05-03 10:15:12
763,8,32,C1455,1,157,20,2022-08-07 01:00:06
764,3,21,C1802,3,60,20,2022-01-22 21:08:08
765,7,98,C1288,4,109,10,2022-03-21 16:41:24
766,10,95,C363,3,152,5,2023-01-23 15:53:30
767,14,82,C641,5,245,0,2023-08-19 04:22:01
768,14,14,C1014,3,426,15,2021-05-27 21:46:46
769,6,47,C1487,2,471,10,2021-09-18 23:02:48
770,1,10,C640,4,435,15,2021-09-11 21:02:36
771,7,19,C317,4,392,15,2021-11-06 13:26:38
772,11,92,C327,4,401,10,2021-05-08 19:46:20
773,9,18,C302,3,245,5,2021-11-02 10:35:55
774,2,7,C1781,3,120,20,2023-05-19 11:05:05
775,6,66,C1035,1,300,15,2023-04-23 11:48:58
776,12,60,C638,1,286,15,2022-09-17 16:59:29
777,13,62,C1786,5,240,10,2023-05-28 04:33:22
778,10,78,C1592,4,22,5,2022-02-13 19:58:43
779,13,4,C1057,4,388,20,2021-03-16 19:29:01
780,10,47,C411,2,245,15,2022-05-19 22:09:03
781,14,64,C1155,5,286,20,2021-03-30 20:51:40
782,6,36,C1893,4,192,5,2023-05-29 06:04:53
783,10,92,C1833,4,253,20,2022-12-20 14:52:29
784,2,95,C1119,5,187,15,2022-06-03 07:57:24
785,1,68,C1127,4,39,5,2022-05-31 05:47:34
786,7,68,C1735,3,356,5,2023-11-04 02:56:15
787,8,67,C740,5,122,15,2021-11-26 09:35:05
788,11,82,C1271,2,392,5,2022-05-14 16:14:08
789,11,29,C1619,3,388,10,2023-06-19 05:41:55
790,4,78,C371,2,422,20,2022-03-16 16:02:00
791,3,69,C84,5,322,0,2021-02-13 17:32:17
792,10,67,C1950,3,322,15,2021-01-18 09:40:23
793,15,13,C40,5,74,20,2022-06-06 22:58:28
794,12,70,C718,5,217,20,2022-07-21 13:01:29
795,9,48,C757,5,180,15,2023-02-18 23:37:52
796,14,100,C1141,1,22,20,2022-02-13 10:30:10
797,13,73,C363,2,119,15,2021-05-16 17:27:19
798,14,71,C1984,1,60,20,2021-08-18 23:02:09
799,4,99,C1714,4,384,5,2023-02-04 11:22:56
800,4,77,C1493,1,497,10,2023-07-30 15:23:49
801,11,46,C296,5,397,0,2021-11-08 17:29:00
802,7,49,C1439,5,300,10,2023-01-19 13:17:47
803,12,35,C1561,2,437,0,2022-02-17 10:51:09
804,9,23,C971,4,487,15,2023-09-01 15:03:24
805,10,28,C1105,4,325,20,2023-01-17 07:29:37
806,13,61,C239,2,475,0,2021-03-21 12:51:33
807,6,74,C994,1,358,0,2022-02-09 15:14:17
808,6,39,C919,4,31,0,2021-09-16 21:46:23
809,6,44,C1614,4,153,20,2021-06-09 06:33:08
810,12,68,C1676,5,164,20,2022-06-29 10:53:41
811,14,54,C92,4,74,20,2022-02-22 15:41:28
812,12,80,C134,3,450,15,2022-02-23 14:37:31
813,12,91,C427,5,53,0,2022-07-26 15:43:14
814,11,38,C1721,3,106,15,2023-10-04 23:02:08
815,12,74,C511,3,31,10,2022-05-20 11:21:16
816,11,9,C370,3,164,15,2022-12-02 07:36:35
817,13,87,C1931,5,300,0,2023-06-12 04:16:31
818,12,54,C749,3,397,15,2022-12-01 16:57:21
819,12,59,C564,2,286,20,2021-06-06 10:40:39
820,6,72,C218,2,422,10,2022-05-04 09:27:25
821,4,34,C613,2,487,0,2021-07-14 07:58:35
822,1,1,C1794,5,63,15,2021-10-24 12:47:06
823,12,77,C192,2,403,10,2022-01-14 02:48:33
824,5,3,C1569,4,392,0,2021-12-23 10:03:40
825,15,67,C1018,3,159,15,2021-12-11 07:45:51
826,10,22,C1920,4,158,0,2021-10-04 20:19:14
827,15,17,C1978,1,106,15,2021-03-18 17:10:34
828,3,93,C1014,3,119,15,2023-10-30 08:30:49
829,12,14,C811,5,356,20,2023-01-11 11:16:05
830,4,84,C1481,2,397,15,2021-02-12 06:31:35
831,1,7,C1097,4,222,5,2022-07-11 08:29:49
832,1,44,C1656,2,461,0,2023-04-21 13:03:06
833,10,25,C1320,1,157,20,2021-03-30 06:15:30
834,13,2,C1983,4,122,10,2021-02-19 01:46:00
835,1,10,C928,4,497,15,2022-12-11 17:07:13
836,5,6,C548,4,55,10,2021-05-01 18:36:52
837,8,24,C1392,3,152,15,2022-05-24 21:57:13
838,3,90,C1884,1,300,5,2023-07-01 12:42:01
839,2,72,C1891,3,369,20,2023-10-01 05:24:20
840,6,68,C578,1,240,15,2022-02-01 04:10:18
841,1,52,C1879,5,122,5,2021-10-31 19:11:56
842,11,10,C135,2,369,0,2022-05-04 21:38:56
843,7,69,C96,2,106,0,2023-03-04 23:29:27
844,3,37,C72,2,192,15,2023-07-20 19:49:21
845,10,64,C1846,3,392,10,2021-01-02 07:36:41
846,10,48,C1771,1,299,20,2022-09-06 16:07:59
847,3,60,C582,2,272,20,2021-12-18 16:35:41
848,1,83,C639,4,337,20,2021-01-30 21:47:43
849,7,25,C1603,2,396,15,2023-02-08 18:29:31
850,12,69,C1702,4,216,0,2021-03-13 23:58:19
851,4,60,C603,4,152,5,2022-01-28 08:21:02
852,9,95,C1650,2,310,10,2021-04-26 19:10:38
853,13,38,C796,1,152,15,2022-03-24 03:53:21
854,2,93,C1972,5,222,10,2022-08-23 16:15:25
855,12,64,C530,2,187,0,2021-11-25 03:41:56
856,15,31,C975,3,39,15,2023-09-28 10:08:20
857,15,14,C1290,3,109,15,2022-06-28 01:57:11
858,13,34,C723,2,53,10,2022-07-25 08:30:51
859,7,43,C1176,5,136,10,2023-04-18 07:06:17
860,4,17,C1649,5,384,0,2023-10-03 06:00:54
861,10,57,C1453,1,187,10,2023-09-25 21:18:01
862,3,9,C23,2,122,15,2023-04-29 00:48:21
863,6,3,C1457,3,152,5,2022-08-12 09:06:23
864,7,64,C369,2,57,0,2023-03-09 02:32:38
865,9,64,C4,1,39,0,2022-07-13 21:42:04
866,4,34,C456,2,122,5,2023-01-02 04:24:58
867,13,73,C277,1,158,5,2021-04-03 19:01:59
868,1,35,C941,4,356,10,2021-01-10 12:12:59
869,15,89,C719,2,39,5,2022-06-15 17:35:10
870,2,16,C1801,4,356,20,2023-07-06 19:43:39
871,14,29,C918,3,286,5,2021-04-12 18:30:49
872,15,27,C690,1,310,0,2023-08-26 20:08:23
873,14,51,C685,2,57,5,2023-10-10 18:17:39
874,11,56,C412,3,149,0,2023-05-31 05:01:57
875,6,95,C275,1,388,0,2022-10-27 07:02:01
876,8,26,C70,4,55,15,2022-09-11 12:05:20
877,13,46,C1801,1,116,5,2021-09-25 00:30:17
878,3,67,C127,4,192,10,2021-03-12 14:30:59
879,2,19,C638,4,344,20,2021-04-23 09:59:10
880,12,97,C560,3,190,5,2021-12-29 13:04:49
881,13,41,C498,1,466,10,2022-07-06 22:11:57
882,14,74,C778,1,159,20,2021-08-29 00:39:59
883,1,24,C1304,2,437,0,2022-06-03 03:46:16
884,4,13,C1268,4,318,15,2023-04-05 12:27:01
885,12,59,C1167,2,437,15,2021-06-13 12:18:42
886,11,66,C28,5,180,5,2021-09-17 21:04:53
887,9,84,C1222,2,253,15,2023-01-30 18:13:53
888,4,70,C573,4,299,20,2022-10-26 11:27:39
889,3,73,C1086,2,305,0,2021-06-28 23:27:33
890,13,35,C1320,3,72,0,2021-06-10 05:30:18
891,6,9,C789,2,308,0,2021-04-07 22:54:34
892,11,84,C1411,3,53,10,2022-02-23 22:04:42
893,12,8,C1909,3,240,5,2022-09-18 21:48:47
894,12,78,C634,1,318,0,2022-01-06 15:57:32
895,6,1,C949,3,305,20,2022-05-16 13:16:35
896,14,15,C348,3,21,15,2022-04-03 12:58:11
897,11,88,C33,3,55,20,2021-01-12 19:27:52
898,7,74,C1194,4,477,20,2021-11-13 20:13:45
899,2,1,C1549,2,74,15,2022-03-24 13:26:37
900,3,44,C1045,1,74,15,2023-06-30 21:52:24
901,14,13,C1130,1,159,0,2022-09-24 11:18:54
902,9,99,C607,3,55,5,2023-03-13 13:05:44
903,10,93,C93,5,122,15,2021-05-10 15:04:19
904,15,51,C759,3,240,0,2022-12-19 08:30:42
905,2,36,C1549,5,21,20,2021-11-04 03:54:58
906,10,100,C1690,1,21,20,2022-10-02 12:50:54
907,14,74,C571,5,240,5,2022-11-01 22:11:56
908,4,71,C1633,2,240,5,2021-12-05 23:08:17
909,6,48,C413,4,471,20,2022-09-17 17:25:13
910,14,58,C1054,1,194,10,2021-03-23 11:29:54
911,14,99,C1860,1,299,15,2022-12-11 19:17:17
912,5,98,C769,2,163,0,2023-10-19 13:02:12
913,9,7,C1398,3,471,5,2022-08-31 05:20:17
914,12,79,C41,4,55,15,2022-06-05 17:33:02
915,6,95,C77,3,272,0,2021-07-21 05:51:15
916,3,2,C647,2,391,10,2021-06-09 18:23:35
917,13,33,C899,5,53,0,2023-05-21 08:40:03
918,13,27,C1412,4,384,20,2021-05-03 17:07:31
919,9,73,C475,5,356,20,2022-04-20 16:52:38
920,6,15,C1745,1,391,10,2021-11-04 13:09:30
921,14,89,C1800,2,322,15,2022-07-06 17:23:39
922,3,21,C513,4,497,15,2022-05-06 22:42:11
923,12,52,C352,5,149,15,2021-12-22 16:58:00
924,14,39,C189,4,136,5,2023-07-10 06:11:59
925,6,73,C215,1,308,5,2022-04-27 11:49:31
926,14,35,C371,3,22,5,2022-03-09 02:59:38
927,3,24,C1281,3,384,10,2021-06-12 07:11:22
928,5,30,C1776,5,475,15,2021-12-10 21:41:04
929,3,42,C1249,1,149,15,2022-07-26 23:29:59
930,4,1,C1437,2,250,5,2021-02-14 23:25:06
931,11,12,C1008,2,149,15,2023-05-27 14:55:42
932,8,87,C1343,5,187,5,2023-04-17 15:51:38
933,1,7,C511,1,384,0,2022-09-17 21:31:04
934,8,94,C22,2,152,20,2021-01-14 21:32:53
935,2,38,C1563,4,396,5,2021-09-12 23:15:52
936,4,91,C1981,3,190,0,2022-02-11 16:00:59
937,12,10,C1346,3,38,5,2021-06-22 08:17:07
938,12,22,C430,4,308,10,2023-07-02 17:15:45
939,12,76,C1660,5,426,10,2023-08-01 07:53:29
940,6,24,C662,3,403,15,2021-07-08 13:50:14
941,5,47,C1575,3,240,5,2021-10-04 18:33:58
942,14,40,C1511,4,364,10,2022-08-18 23:24:52
943,1,10,C857,4,272,20,2023-02-01 03:14:34
944,5,63,C1962,5,122,15,2023-10-27 07:31:45
945,4,5,C1788,4,364,0,2021-03-03 07:45:22
946,2,55,C1554,1,57,0,2021-07-22 04:10:56
947,7,34,C424,5,397,20,2023-07-19 02:24:04
948,15,34,C332,1,38,15,2021-01-01 16:07:40
949,13,13,C1863,2,122,15,2022-06-08 15:29:33
950,7,77,C1828,2,152,20,2022-02-09 03:03:10
951,3,34,C1134,3,176,10,2022-02-11 16:21:44
952,8,84,C1359,3,176,20,2023-11-13 20:00:34
953,3,50,C683,4,190,0,2021-05-20 21:39:04
954,15,51,C441,2,306,20,2023-09-11 16:43:16
955,15,79,C261,2,337,0,2021-10-29 17:07:30
956,11,96,C1642,2,149,0,2023-05-06 08:26:40
957,5,16,C1690,1,136,5,2022-07-02 01:30:31
958,3,11,C1717,4,426,20,2021-11-04 18:29:12
959,13,30,C1743,4,240,10,2023-01-24 23:04:01
960,9,88,C344,5,38,15,2022-06-25 09:39:35
961,9,59,C667,2,122,20,2023-10-30 02:45:44
962,13,20,C1812,5,159,10,2022-02-04 23:42:16
963,5,41,C769,5,426,10,2023-01-30 07:14:58
964,2,86,C1769,1,159,10,2022-05-30 04:37:06
965,15,75,C410,1,426,20,2022-01-11 00:34:05
966,15,92,C1378,3,306,15,2022-11-23 08:06:08
967,6,46,C304,3,190,10,2023-02-04 06:57:18
968,14,90,C1732,4,401,15,2021-05-02 13:52:11
969,8,68,C892,3,39,10,2021-11-17 05:32:48
970,1,99,C439,1,53,10,2022-01-06 19:18:01
971,15,8,C529,2,136,20,2021-03-10 14:26:55
972,10,37,C891,3,369,5,2023-08-22 18:06:45
973,14,4,C1987,1,353,20,2021-10-30 09:25:58
974,3,10,C1413,3,409,15,2021-06-01 19:10:09
975,7,21,C1484,3,176,10,2022-08-04 13:29:53
976,12,30,C1803,2,39,10,2023-01-06 23:47:22
977,4,35,C1124,3,217,20,2022-04-06 09:16:22
