sale_id,store_id,product_id,customer_id,quantity,price,discount,sale_date,revenue
394,4,21,C1460,4,159,2.07,2023-10-25 19:36:38,636.0
395,11,40,C552,4,217,11.6,2021-01-22 10:48:00,868.0
396,2,90,C243,2,305,0.21,2023-08-01 22:43:38,549.0
397,7,55,C631,5,187,16.02,2023-03-07 19:18:31,794.75
398,12,5,C1513,2,120,12.08,2022-10-21 05:53:26,204.0
399,14,76,C1075,3,401,19.37,2021-12-11 16:43:19,1142.85
400,13,51,C1618,4,138,6.77,2023-09-24 09:15:17,469.2
401,3,51,C1536,3,53,5.8,2021-06-23 10:14:35,159.0
402,8,57,C361,5,477,8.59,2021-05-10 14:16:57,2265.75
403,4,38,C1030,4,493,17.29,2022-06-30 18:50:10,1873.3999999999999
404,2,81,C238,2,437,11.93,2021-10-02 04:26:53,830.3
405,5,75,C1397,2,477,10.66,2021-08-20 07:45:16,954.0
406,13,17,C1224,3,493,0.47,2023-03-22 14:19:20,1183.2
407,11,58,C40,3,74,14.96,2021-02-20 13:13:03,177.60000000000002
408,3,66,C40,5,149,1.07,2021-11-05 12:47:10,670.5
409,15,33,C1261,5,322,14.76,2023-11-03 23:56:55,1610.0
410,15,13,C62,2,353,10.64,2022-09-14 01:46:54,564.8000000000001
411,5,24,C1601,5,22,3.25,2023-08-19 15:24:08,93.5
412,13,24,C1812,4,63,4.31,2023-02-17 09:09:08,252.0
413,12,46,C486,1,384,15.04,2021-05-11 02:16:15,384.0
414,5,66,C1599,2,426,0.03,2022-07-10 11:42:20,681.6
415,6,43,C644,3,194,12.97,2022-01-05 02:36:13,552.9
416,15,30,C932,3,487,1.97,2021-09-05 23:11:29,1168.8
417,5,74,C1772,2,335,14.48,2022-01-07 01:39:34,670.0
418,1,29,C711,2,466,17.0,2023-09-11 23:01:22,885.4
419,6,83,C1210,2,152,1.21,2021-08-09 22:09:06,273.6
420,10,53,C1957,2,136,15.6,2021-10-15 13:29:37,244.8
421,12,54,C1668,5,401,1.6,2022-06-22 13:31:01,1704.25
422,4,85,C1417,3,250,1.83,2021-11-03 22:28:58,637.5
423,11,8,C342,4,22,4.42,2021-10-02 02:25:32,70.4
424,6,17,C301,3,153,3.55,2021-08-26 04:10:26,413.1
425,6,36,C200,4,109,11.12,2023-09-18 14:23:02,392.40000000000003
426,9,73,C761,4,72,12.68,2023-07-30 23:21:35,273.59999999999997
427,6,89,C58,2,53,9.31,2022-05-11 16:13:41,90.1
428,11,97,C1748,2,353,19.89,2021-12-24 06:31:34,600.1
429,7,24,C1295,3,119,11.87,2021-01-20 13:42:58,321.3
430,7,6,C1537,5,487,1.01,2022-05-03 05:43:20,2313.25
431,8,54,C411,4,353,17.11,2021-11-15 18:32:43,1270.8
432,12,69,C640,3,149,15.59,2021-08-31 00:26:54,379.95
433,5,21,C34,1,356,13.23,2022-02-08 14:49:30,302.59999999999997
434,4,6,C947,2,245,3.99,2021-04-21 07:18:26,416.5
435,1,85,C905,2,388,6.01,2021-06-06 09:38:25,659.6
436,2,70,C1114,1,190,18.34,2021-06-18 16:54:46,180.5
437,9,10,C1624,5,227,5.38,2023-01-31 10:37:09,1078.25
438,4,63,C854,1,152,19.51,2021-10-31 04:42:33,136.8
439,4,22,C1606,5,272,17.23,2021-05-28 03:57:32,1292.0
440,2,88,C1715,4,364,7.35,2023-03-27 20:27:09,1456.0
441,4,71,C963,2,412,14.82,2023-01-10 15:57:50,700.4
442,4,44,C404,5,409,3.75,2022-02-02 17:50:27,1942.75
443,2,47,C1588,1,308,0.37,2022-10-01 16:26:42,292.59999999999997
444,5,56,C505,5,138,4.46,2021-05-23 17:50:45,690.0
445,10,63,C1587,1,31,6.53,2021-10-18 04:37:37,27.900000000000002
446,10,64,C1544,4,335,16.85,2022-03-01 02:52:52,1340.0
447,3,36,C398,1,122,2.09,2021-01-21 07:38:03,103.7
448,5,46,C1932,5,22,6.69,2023-01-12 04:04:16,110.0
449,4,76,C307,5,74,4.37,2023-09-02 11:17:17,370.0
450,7,4,C455,3,240,10.29,2023-05-29 14:45:11,612.0
451,6,90,C1943,5,364,19.7,2022-05-29 05:06:39,1729.0
452,11,33,C337,2,50,5.81,2021-08-12 06:08:04,80.0
453,8,36,C1618,5,222,16.77,2023-06-07 16:27:58,999.0
454,2,69,C674,3,437,13.02,2022-03-09 01:19:43,1245.45
455,12,11,C1345,3,57,12.74,2021-03-07 09:59:39,145.35
456,15,1,C692,2,245,12.93,2022-02-22 20:38:53,392.0
457,13,51,C1975,3,487,12.16,2023-10-21 08:32:12,1387.95
458,8,33,C1573,2,120,16.56,2023-08-01 12:24:19,204.0
459,1,52,C633,4,308,5.55,2021-06-20 14:14:33,1232.0
460,2,64,C505,3,217,16.28,2021-05-08 12:48:17,618.4499999999999
461,5,70,C1889,5,227,0.95,2022-05-07 08:20:23,908.0
462,3,33,C1126,5,435,6.02,2023-06-11 14:41:11,1848.75
463,11,11,C949,4,426,1.96,2021-11-25 16:58:14,1618.8
464,7,57,C325,5,136,19.24,2022-06-29 03:32:46,646.0
465,15,13,C130,5,335,18.25,2022-07-28 03:18:00,1591.25
466,14,70,C1674,5,310,18.51,2023-02-14 06:13:08,1550.0
467,5,59,C998,2,60,14.68,2023-06-30 13:06:43,96.0
468,11,97,C248,4,149,17.28,2023-10-22 02:59:34,506.59999999999997
469,9,53,C349,4,159,15.21,2023-04-23 06:23:50,636.0
470,6,17,C980,3,253,12.52,2021-10-04 13:41:09,759.0
471,13,90,C1381,3,253,3.48,2021-12-15 16:36:28,759.0
472,14,29,C1423,3,369,11.51,2022-03-20 06:40:50,996.3000000000001
473,13,95,C627,2,39,13.79,2021-07-26 03:44:43,78.0
474,12,17,C1738,2,403,3.6,2022-07-20 23:26:00,725.4
475,2,96,C83,3,353,15.64,2021-02-09 20:36:45,953.1
476,11,83,C1760,5,138,9.37,2023-08-13 20:21:47,586.5
477,8,21,C679,4,159,7.73,2021-12-10 16:05:02,604.1999999999999
478,9,3,C1208,4,240,5.44,2022-10-09 13:04:18,768.0
479,3,92,C1509,1,401,6.19,2022-05-03 06:52:40,380.95
480,9,50,C250,1,466,10.46,2021-07-24 20:26:01,396.09999999999997
481,2,42,C1149,1,194,3.67,2021-09-09 21:04:55,174.6
482,7,54,C447,5,475,4.37,2021-01-15 14:47:05,2137.5
483,3,68,C106,3,426,15.63,2022-09-17 17:25:53,1150.2
484,3,41,C1223,5,164,11.01,2021-04-03 16:14:41,779.0
485,6,100,C1896,2,466,18.72,2023-03-07 12:49:30,838.8000000000001
486,14,93,C1462,5,31,4.3,2021-07-05 06:42:18,147.25
487,5,31,C542,1,39,8.82,2021-07-01 12:31:45,35.1
488,5,74,C1145,5,391,4.75,2021-09-12 04:08:21,1955.0
489,11,37,C905,3,106,0.5,2021-02-15 17:11:37,302.09999999999997
490,13,62,C1378,5,356,10.32,2023-01-13 06:13:26,1424.0
491,6,61,C1462,3,149,4.73,2023-07-20 16:14:43,447.0
492,11,98,C1991,4,487,15.95,2023-07-08 19:31:35,1655.8
493,9,14,C1870,5,50,16.44,2021-06-11 14:26:18,237.5
494,8,98,C493,1,217,0.71,2023-06-26 08:27:48,195.3
495,5,55,C582,4,222,0.17,2023-04-06 02:12:45,754.8
496,2,56,C813,4,337,12.17,2021-04-05 04:16:51,1145.8
497,5,69,C1796,4,149,6.76,2021-08-29 10:21:27,566.1999999999999
498,6,2,C1961,1,106,12.28,2021-05-22 08:26:48,106.0
499,5,67,C500,5,50,16.42,2023-07-10 03:09:46,250.0
500,10,6,C751,5,364,16.86,2023-01-01 23:50:53,1820.0
501,5,28,C810,1,471,3.35,2022-06-17 14:09:23,447.45
502,11,14,C102,3,344,9.47,2023-07-26 03:43:00,825.6
503,9,46,C1585,2,403,6.27,2021-05-28 02:06:58,725.4
504,3,14,C1089,3,106,17.68,2023-08-31 03:07:49,318.0
505,4,23,C407,4,159,4.58,2022-05-05 08:30:50,540.6
506,7,47,C1522,1,157,9.17,2022-09-08 19:18:11,133.45
507,14,88,C660,1,322,17.11,2023-05-19 04:44:18,289.8
508,13,63,C644,2,493,7.21,2021-02-14 20:07:52,788.8000000000001
509,6,36,C261,4,358,18.36,2022-08-26 15:47:41,1288.8
510,9,14,C1405,2,62,15.75,2021-10-21 18:25:39,111.60000000000001
511,12,53,C1718,1,384,0.11,2021-11-29 04:02:02,345.6
512,9,71,C1618,1,57,7.51,2022-03-26 04:20:07,54.15
513,5,54,C855,5,461,18.01,2023-07-07 04:37:55,1959.25
514,7,26,C718,1,138,15.19,2022-10-26 20:34:11,117.3
515,13,9,C1852,5,136,7.52,2023-10-31 08:30:25,544.0
516,9,20,C687,3,322,15.03,2021-11-26 22:34:47,917.6999999999999
517,14,33,C1726,1,388,6.75,2021-08-10 01:20:04,388.0
518,6,82,C518,4,310,1.16,2023-10-03 07:07:15,1054.0
519,1,22,C1621,4,305,7.41,2022-10-02 20:01:29,1159.0
520,12,96,C912,5,318,2.71,2022-01-19 18:40:19,1590.0
521,7,15,C1133,5,272,10.04,2021-03-23 17:10:25,1292.0
522,13,64,C82,5,477,12.82,2023-09-14 13:27:44,2146.5
523,5,41,C96,3,487,1.06,2022-05-16 04:14:42,1387.95
524,4,71,C889,1,391,0.95,2022-04-07 03:57:18,371.45
525,6,68,C536,5,299,16.11,2022-06-21 13:02:20,1345.5
526,15,44,C966,3,322,9.49,2021-01-03 04:27:04,869.4
527,12,38,C727,1,152,15.34,2023-05-14 05:08:28,144.4
528,14,2,C1366,1,153,18.86,2023-01-11 04:20:12,137.70000000000002
529,9,79,C1505,2,426,0.88,2023-11-11 00:52:20,724.1999999999999
530,14,43,C1675,1,300,4.53,2023-10-30 22:23:26,285.0
531,15,34,C868,5,122,18.61,2021-02-19 22:32:33,518.5
532,10,35,C1712,4,391,1.74,2023-08-29 04:20:13,1564.0
533,3,16,C185,2,53,4.95,2023-05-15 05:30:02,100.69999999999999
534,12,40,C792,3,475,5.44,2022-10-11 06:15:59,1211.25
535,11,35,C1326,3,187,11.38,2023-08-21 14:11:53,476.84999999999997
536,12,63,C1313,2,159,5.6,2023-09-16 15:33:12,270.3
537,4,26,C1436,4,157,13.37,2023-01-19 04:55:35,596.6
538,2,43,C1020,3,308,11.13,2023-09-18 05:30:35,924.0
539,3,57,C1306,1,358,16.43,2023-09-14 02:36:57,340.09999999999997
540,15,16,C1703,2,253,1.11,2022-12-19 19:59:43,480.7
541,5,37,C1224,5,157,13.41,2022-10-26 20:36:28,628.0
542,7,96,C320,1,31,17.97,2022-01-17 12:48:17,27.900000000000002
543,4,94,C1666,5,299,3.85,2021-06-15 15:00:01,1420.25
544,6,28,C463,4,401,12.26,2021-11-22 06:20:54,1283.2
545,4,84,C1944,3,240,17.62,2021-09-30 22:33:44,612.0
546,2,47,C1641,1,60,19.06,2021-05-29 11:54:22,60.0
547,10,84,C1472,5,57,6.61,2022-05-03 14:51:55,270.75
548,14,28,C148,4,487,15.72,2021-03-21 20:16:32,1558.4
549,8,17,C1566,5,216,15.03,2022-09-11 18:45:33,918.0
550,7,37,C1941,3,322,6.19,2022-04-05 14:43:41,772.8000000000001
551,12,34,C295,5,259,1.26,2022-10-31 05:16:41,1230.25
552,7,77,C831,4,477,2.61,2022-03-09 22:45:41,1717.2
553,5,20,C1477,4,109,10.86,2023-09-14 13:08:16,392.40000000000003
554,12,18,C1372,2,60,13.75,2022-08-29 04:40:55,114.0
555,1,6,C1124,2,306,1.86,2022-08-05 00:31:10,612.0
556,12,50,C966,2,106,0.64,2021-12-07 14:10:38,212.0
557,1,87,C1291,3,152,19.92,2022-09-12 01:26:02,364.8
558,6,27,C482,1,437,16.45,2022-01-09 18:27:09,415.15
559,12,82,C76,2,471,8.79,2021-07-06 17:18:49,847.8000000000001
560,3,55,C763,3,253,17.91,2022-07-01 03:40:26,683.1
561,12,86,C770,3,369,9.59,2022-12-31 14:24:17,1051.6499999999999
562,2,99,C451,5,74,12.11,2022-06-09 12:49:43,314.5
563,10,64,C53,1,335,1.77,2023-03-18 05:48:18,284.75
564,10,79,C328,3,384,14.84,2021-09-19 03:43:20,1152.0
565,13,18,C1326,5,245,7.85,2021-05-30 17:25:29,980.0
566,5,64,C1283,3,306,15.98,2023-01-11 23:03:27,780.3
567,8,5,C1133,4,240,16.32,2022-05-01 13:04:14,768.0
568,3,44,C1711,4,461,6.81,2022-12-18 07:26:58,1751.8
569,14,22,C1321,2,136,2.07,2021-07-16 05:21:40,244.8
570,5,11,C881,5,299,8.21,2022-08-05 20:49:12,1345.5
571,3,5,C1698,3,308,7.51,2022-10-26 10:56:57,785.4
572,8,26,C750,5,477,2.89,2023-10-23 04:30:09,2265.75
573,5,86,C761,4,116,5.56,2022-06-04 05:27:12,440.79999999999995
574,4,32,C1647,2,250,12.44,2021-01-18 11:07:13,400.0
575,14,29,C656,5,384,11.27,2022-03-01 16:48:22,1824.0
576,9,62,C4,2,305,3.02,2023-08-11 22:17:31,549.0
577,9,35,C559,2,119,10.77,2022-11-23 19:00:35,226.1
578,6,17,C72,5,335,16.88,2022-07-05 16:11:08,1340.0
579,11,81,C1839,3,337,10.64,2022-05-04 22:44:44,859.35
580,6,87,C1301,1,353,7.41,2023-01-01 07:37:47,282.40000000000003
581,2,95,C784,1,240,6.44,2022-10-14 21:16:19,216.0
582,3,72,C1703,5,286,7.39,2022-02-23 11:33:08,1215.5
583,5,15,C1174,4,401,3.33,2022-12-03 10:44:34,1363.3999999999999
584,10,41,C1159,4,120,17.19,2023-03-22 21:28:07,480.0
585,10,17,C515,4,187,12.01,2023-10-29 19:20:11,710.6
586,11,31,C806,3,369,16.13,2023-02-14 22:21:25,940.9499999999999
587,8,58,C1505,2,318,5.45,2021-07-21 10:40:40,540.6
588,13,38,C378,3,337,19.42,2022-05-26 03:05:25,1011.0
589,15,92,C1201,3,403,17.08,2021-06-03 08:37:15,967.2
590,9,67,C116,5,136,3.92,2023-08-25 09:52:13,578.0
591,5,25,C973,1,164,17.03,2022-09-05 02:49:14,139.4
592,4,58,C804,1,384,7.88,2023-07-15 22:26:12,384.0
593,12,74,C1090,3,461,12.89,2023-09-29 22:09:14,1383.0
594,15,92,C1935,2,227,4.07,2021-04-20 15:50:49,431.29999999999995
595,12,7,C545,4,477,12.74,2022-09-03 03:15:40,1812.6
596,4,96,C998,2,250,2.39,2023-09-21 02:39:05,450.0
597,4,89,C816,3,240,6.36,2023-08-20 00:36:52,684.0
598,2,60,C1123,1,120,2.87,2022-05-28 20:22:19,114.0
599,4,86,C959,5,412,4.25,2022-03-15 11:54:31,1957.0
600,3,10,C1310,3,136,2.33,2023-06-05 14:08:11,326.40000000000003
601,13,26,C1975,2,158,9.17,2022-11-27 02:03:25,300.2
602,2,51,C624,4,299,1.52,2021-12-02 18:41:47,1136.2
603,1,68,C570,1,38,17.65,2022-10-18 08:58:30,36.1
604,2,59,C1346,1,356,14.77,2023-02-26 04:27:07,338.2
605,10,16,C1411,1,22,7.78,2021-12-05 07:34:03,18.7
606,10,6,C1359,4,74,7.93,2022-01-06 05:00:10,266.40000000000003
607,15,94,C1420,2,306,14.58,2022-08-11 09:39:47,520.1999999999999
608,10,50,C747,4,163,12.57,2021-12-25 14:04:46,554.1999999999999
609,2,54,C466,1,152,2.61,2023-03-30 13:28:50,136.8
610,1,33,C1001,5,163,9.63,2021-12-23 17:01:48,692.75
611,8,77,C1676,3,401,13.04,2022-08-19 04:40:50,1082.7
612,15,32,C104,1,461,18.05,2021-01-02 20:59:32,461.0
613,6,51,C235,2,353,9.39,2021-08-15 03:56:40,670.6999999999999
614,1,54,C1107,4,318,0.64,2022-01-27 14:07:14,1017.6
615,5,92,C38,2,227,9.96,2021-07-29 15:14:19,408.6
616,11,76,C737,2,286,17.34,2022-03-21 02:09:36,514.8000000000001
617,13,40,C624,4,72,2.07,2021-09-01 04:51:21,288.0
618,10,3,C186,2,240,3.36,2022-03-28 13:03:33,432.0
619,7,31,C837,2,190,15.53,2021-08-13 06:45:18,361.0
620,8,32,C900,2,450,14.59,2022-09-10 22:11:58,900.0
621,3,46,C302,2,437,13.64,2021-07-13 16:31:48,830.3
622,6,39,C1905,5,397,1.47,2023-01-13 23:03:51,1588.0
623,13,89,C247,3,337,7.06,2023-10-28 08:56:14,960.4499999999999
624,8,86,C352,4,306,3.18,2021-10-30 16:24:25,1224.0
625,2,82,C267,2,356,4.14,2021-01-22 04:48:00,676.4
626,8,3,C1368,5,39,9.09,2023-11-10 19:20:03,165.75
627,12,9,C804,4,450,8.11,2022-10-06 14:44:01,1530.0
628,4,86,C1084,4,21,13.96,2022-08-15 17:55:02,79.8
629,12,7,C1149,1,471,14.9,2023-08-05 17:16:16,447.45
630,11,11,C509,1,322,17.92,2022-09-23 18:27:21,305.9
631,4,14,C1518,3,477,10.48,2022-09-03 02:38:07,1359.45
632,8,65,C1974,3,53,6.07,2022-03-22 20:52:53,127.2
633,3,79,C144,1,136,8.62,2021-01-11 13:38:21,108.80000000000001
634,11,10,C732,3,461,16.35,2022-03-17 22:51:53,1313.85
635,10,16,C1190,3,136,4.4,2021-06-13 02:47:38,326.40000000000003
636,12,7,C188,4,176,15.26,2021-12-08 20:30:54,704.0
637,6,19,C1417,5,401,2.56,2023-07-31 19:04:37,1704.25
638,3,89,C1964,1,461,14.66,2022-08-13 07:41:47,461.0
639,7,25,C1773,1,253,13.87,2022-01-23 07:47:02,240.35
640,14,98,C1757,5,39,14.63,2023-04-28 01:09:21,175.5
641,5,28,C1033,4,38,17.53,2022-07-18 00:10:11,152.0
642,11,50,C96,1,63,8.96,2023-07-21 15:03:50,59.849999999999994
643,5,68,C1511,3,55,7.34,2021-05-26 10:44:31,132.0
644,9,86,C1298,1,426,12.55,2023-08-12 05:55:25,404.7
645,11,80,C1385,4,337,19.75,2023-04-27 07:34:10,1213.2
646,3,28,C448,4,403,8.27,2022-11-12 01:16:45,1289.6000000000001
647,13,38,C921,3,53,13.62,2021-01-14 20:08:23,127.2
648,4,51,C1877,4,403,17.85,2023-08-26 15:52:05,1370.2
649,8,21,C1595,3,493,0.43,2022-08-14 13:39:41,1257.1499999999999
650,15,8,C1591,3,318,16.1,2021-11-11 23:31:50,763.2
651,5,58,C127,4,149,5.5,2022-09-23 00:39:05,476.8
652,7,82,C1170,1,180,12.67,2023-01-29 16:36:35,171.0
653,13,52,C255,1,227,17.52,2022-03-07 19:51:31,227.0
654,7,27,C1028,5,180,14.94,2022-10-09 13:49:38,810.0
655,11,13,C318,3,39,13.33,2022-07-24 05:00:56,117.0
656,9,45,C822,3,475,3.94,2021-04-11 10:55:18,1211.25
657,7,89,C1155,5,136,4.74,2021-07-24 02:07:19,578.0
658,8,82,C412,2,493,5.94,2022-06-09 11:41:07,986.0
659,6,42,C1129,3,217,17.4,2021-04-25 00:28:38,618.4499999999999
660,5,69,C1532,4,272,5.51,2023-03-11 13:51:05,1033.6
661,14,39,C1599,2,450,10.69,2021-02-26 21:28:45,900.0
662,14,25,C1135,3,477,18.24,2022-02-25 17:19:37,1216.35
663,9,6,C1247,4,149,16.3,2021-07-28 03:13:50,506.59999999999997
664,10,20,C537,4,358,19.5,2021-12-19 17:50:23,1288.8
665,4,92,C725,2,250,6.4,2021-11-29 16:18:28,475.0
666,12,4,C1703,3,300,0.42,2021-05-23 19:51:45,900.0
667,1,96,C632,2,57,4.89,2022-05-31 08:53:23,96.89999999999999
668,6,62,C956,2,240,15.05,2022-10-25 12:44:29,384.0
669,7,36,C1902,4,136,17.35,2023-11-06 08:33:46,544.0
670,13,1,C1526,2,63,19.95,2021-08-04 13:36:35,113.4
671,15,31,C1676,1,149,12.57,2022-03-22 18:53:02,141.54999999999998
672,8,44,C1674,2,194,19.95,2023-06-21 00:01:33,329.8
673,8,78,C721,4,152,17.39,2023-08-03 16:46:45,608.0
674,12,65,C207,2,72,3.23,2021-09-16 14:45:12,136.79999999999998
675,15,29,C1769,5,74,4.31,2021-07-14 09:07:53,296.0
676,3,64,C816,5,497,14.52,2022-06-28 17:57:43,1988.0
677,6,5,C1622,4,122,17.6,2021-05-06 17:51:11,414.8
678,9,56,C788,3,109,2.62,2022-12-04 12:42:21,310.65
679,6,23,C1242,1,136,8.97,2023-05-17 18:27:21,108.80000000000001
680,12,23,C1222,1,194,1.37,2023-03-25 01:47:35,184.29999999999998
681,8,33,C145,1,164,5.56,2023-06-11 09:43:17,147.6
682,4,53,C1444,3,57,5.57,2021-09-28 10:16:01,136.8
683,13,26,C462,4,116,1.02,2021-05-27 15:45:22,417.6
684,5,77,C1589,4,62,17.05,2023-05-10 08:29:31,210.79999999999998
685,13,41,C776,5,116,1.67,2023-03-15 00:43:59,493.0
686,5,73,C411,4,358,8.0,2023-04-24 00:44:21,1432.0
687,7,21,C1368,3,497,11.34,2021-04-05 23:49:01,1491.0
688,1,40,C508,3,497,6.5,2021-01-20 02:28:45,1416.45
689,5,87,C1074,4,159,16.64,2021-08-06 14:16:10,636.0
690,3,1,C1574,4,299,17.23,2022-08-08 18:21:41,1076.4
691,14,20,C1084,3,240,19.12,2021-12-10 04:43:46,684.0
692,10,46,C1215,4,356,4.01,2021-09-11 04:39:52,1139.2
693,10,7,C1919,1,493,8.56,2022-12-20 06:30:32,468.34999999999997
694,9,16,C1707,3,122,1.08,2022-10-10 07:55:57,347.7
695,11,18,C1826,5,356,9.97,2023-06-07 00:26:07,1513.0
696,8,47,C242,2,55,15.09,2022-09-10 03:39:46,93.5
697,11,36,C228,3,493,7.12,2023-01-30 13:37:08,1479.0
698,3,29,C690,2,39,18.36,2022-03-24 20:50:50,62.400000000000006
699,15,80,C743,3,159,11.33,2021-12-19 02:38:27,381.6
700,15,48,C988,3,31,14.69,2023-01-10 01:39:13,93.0
701,9,39,C286,4,136,15.49,2021-06-09 02:54:32,489.6
702,5,98,C1598,5,240,9.24,2022-10-09 05:11:31,1200.0
703,14,6,C115,5,369,7.66,2021-12-22 10:43:56,1752.75
704,14,89,C41,5,63,11.43,2021-03-28 06:32:19,252.0
705,5,4,C51,3,106,11.1,2021-02-15 21:00:41,286.2
706,10,60,C1551,4,396,16.21,2023-01-05 17:56:46,1584.0
707,7,13,C1593,4,406,9.2,2022-11-12 12:44:40,1542.8
708,13,67,C1582,2,57,1.09,2023-10-05 16:52:58,114.0
709,11,13,C23,5,471,19.18,2022-06-08 00:09:40,2237.25
710,9,42,C1210,3,57,4.22,2023-04-01 08:25:47,153.9
711,11,12,C1566,5,152,14.7,2022-01-03 19:09:25,608.0
712,13,38,C69,2,300,2.37,2023-01-13 10:08:38,540.0
713,1,45,C332,5,136,4.24,2021-06-20 04:39:56,544.0
714,3,54,C1947,3,306,3.94,2023-05-13 11:38:25,872.0999999999999
715,5,69,C826,2,403,18.49,2023-11-01 07:30:11,644.8000000000001
716,14,56,C460,4,435,16.38,2023-05-05 19:02:08,1566.0
717,3,37,C1324,1,227,6.91,2023-06-29 14:41:06,227.0
718,7,83,C1616,4,318,4.11,2022-01-28 08:38:43,1144.8
719,11,16,C493,2,388,9.46,2021-03-04 14:59:57,698.4
720,14,21,C1395,4,344,9.7,2023-03-28 20:07:37,1307.2
721,12,95,C1462,1,122,19.08,2023-03-20 06:30:39,97.60000000000001
722,8,20,C214,5,194,2.87,2022-07-22 00:01:25,776.0
723,13,78,C1803,3,216,16.32,2023-04-07 17:02:12,615.6
724,2,25,C911,3,471,16.72,2023-03-03 18:22:39,1201.05
725,2,7,C479,5,152,12.55,2022-05-04 16:45:55,608.0
726,11,63,C687,5,325,19.04,2023-01-25 04:45:15,1543.75
727,5,32,C1324,3,120,15.53,2023-08-01 09:40:29,324.0
728,10,67,C420,2,176,2.14,2021-06-25 02:40:17,352.0
729,9,21,C1438,2,353,18.83,2023-03-18 08:42:19,564.8000000000001
730,15,80,C1535,4,53,3.62,2023-09-20 16:12:43,190.8
731,10,6,C470,4,305,19.4,2021-11-15 14:18:57,1098.0
732,11,71,C1244,4,158,0.35,2022-06-28 14:13:16,600.4
733,4,76,C494,2,384,17.15,2021-05-10 07:54:05,691.2
734,6,67,C1578,4,426,15.49,2022-09-02 16:35:27,1704.0
735,7,27,C1641,1,21,2.67,2021-12-02 02:13:36,19.95
736,5,21,C1167,1,253,11.88,2022-04-28 14:30:29,253.0
737,9,7,C1421,5,300,5.99,2021-11-22 22:03:39,1350.0
738,6,50,C1352,2,337,2.06,2021-08-20 01:28:58,572.9
739,9,65,C578,5,74,6.09,2022-03-10 00:55:36,333.0
740,1,60,C807,4,39,3.16,2022-02-07 06:30:04,124.80000000000001
741,9,71,C604,1,356,19.4,2022-07-22 18:02:17,338.2
742,5,39,C656,4,53,9.28,2021-10-15 20:48:21,180.2
743,1,78,C1582,3,461,6.7,2022-03-12 22:26:21,1383.0
744,4,33,C1771,2,344,11.25,2021-01-16 17:33:40,584.8
745,12,1,C421,3,337,1.29,2023-08-30 16:51:26,909.9
746,6,12,C1965,4,31,14.86,2023-04-15 23:02:44,124.0
747,1,75,C909,4,62,17.22,2023-04-25 14:07:30,223.20000000000002
748,7,45,C592,5,422,6.56,2021-09-09 08:19:34,1793.5
749,13,23,C1726,5,286,15.88,2022-07-02 11:01:08,1358.5
750,8,94,C1416,5,74,9.57,2022-04-17 10:33:10,351.5
751,9,26,C1734,3,299,11.45,2021-07-12 19:28:30,807.3000000000001
752,12,1,C1364,3,318,6.76,2021-11-15 00:18:18,810.9
753,11,50,C48,2,396,1.15,2021-03-10 16:19:57,633.6
754,7,19,C1454,3,337,3.38,2021-01-06 03:57:50,808.8000000000001
755,8,32,C1156,5,50,18.04,2021-04-09 00:53:13,212.5
756,10,78,C1789,4,308,12.83,2023-03-03 03:46:09,1170.3999999999999
757,10,59,C1964,2,305,13.6,2021-10-31 03:34:48,579.5
758,9,99,C1376,5,364,7.23,2023-04-07 10:17:49,1729.0
759,2,3,C802,2,318,1.49,2023-02-20 02:24:41,572.4
760,2,99,C1419,3,397,10.99,2022-12-17 16:04:02,1071.9
761,12,59,C1463,4,344,18.09,2022-12-17 16:27:07,1169.6
762,1,15,C478,1,471,15.1,2023-05-03 10:15:12,471.0
763,8,32,C1455,1,157,17.75,2022-08-07 01:00:06,125.60000000000001
764,3,21,C1802,3,60,4.3,2022-01-22 21:08:08,144.0
765,7,98,C1288,4,109,0.46,2022-03-21 16:41:24,392.40000000000003
766,10,95,C363,3,152,18.55,2023-01-23 15:53:30,433.2
767,14,82,C641,5,245,4.95,2023-08-19 04:22:01,1225.0
768,14,14,C1014,3,426,0.64,2021-05-27 21:46:46,1086.3
769,6,47,C1487,2,471,13.28,2021-09-18 23:02:48,847.8000000000001
770,1,10,C640,4,435,13.24,2021-09-11 21:02:36,1479.0
771,7,19,C317,4,392,17.01,2021-11-06 13:26:38,1332.8
772,11,92,C327,4,401,7.48,2021-05-08 19:46:20,1443.6000000000001
773,9,18,C302,3,245,2.88,2021-11-02 10:35:55,698.25
774,2,7,C1781,3,120,17.88,2023-05-19 11:05:05,288.0
775,6,66,C1035,1,300,12.62,2023-04-23 11:48:58,255.0
776,12,60,C638,1,286,8.74,2022-09-17 16:59:29,243.1
777,13,62,C1786,5,240,10.36,2023-05-28 04:33:22,1080.0
778,10,78,C1592,4,22,2.61,2022-02-13 19:58:43,83.6
779,13,4,C1057,4,388,8.95,2021-03-16 19:29:01,1241.6000000000001
780,10,47,C411,2,245,0.41,2022-05-19 22:09:03,416.5
781,14,64,C1155,5,286,2.32,2021-03-30 20:51:40,1144.0
782,6,36,C1893,4,192,0.68,2023-05-29 06:04:53,729.5999999999999
783,10,92,C1833,4,253,3.65,2022-12-20 14:52:29,809.6
784,2,95,C1119,5,187,18.47,2022-06-03 07:57:24,794.75
785,1,68,C1127,4,39,1.43,2022-05-31 05:47:34,148.2
